url;file;result;test
http://sources.freertr.org/cfg/conn-dlsw02.tst;conn-dlsw02.tst;success;dlsw over ipv6
http://sources.freertr.org/cfg/conn-dlsw03.tst;conn-dlsw03.tst;success;dlsw over loopback
http://sources.freertr.org/cfg/conn-dlsw04.tst;conn-dlsw04.tst;success;hdlc tunneling with dlsw
http://sources.freertr.org/cfg/conn-dlsw05.tst;conn-dlsw05.tst;success;ppp tunneling with dlsw
http://sources.freertr.org/cfg/conn-dlsw06.tst;conn-dlsw06.tst;success;lapb tunneling with dlsw
http://sources.freertr.org/cfg/conn-dlsw07.tst;conn-dlsw07.tst;success;framerelay tunneling with dlsw
http://sources.freertr.org/cfg/conn-dlsw08.tst;conn-dlsw08.tst;success;atmdxi tunneling with dlsw
http://sources.freertr.org/cfg/conn-dlsw09.tst;conn-dlsw09.tst;success;isdn tunneling with dlsw
http://sources.freertr.org/cfg/conn-dlsw10.tst;conn-dlsw10.tst;success;sep tunneling with dlsw
http://sources.freertr.org/cfg/conn-dlsw11.tst;conn-dlsw11.tst;success;ethernet tunneling with dlsw
http://sources.freertr.org/cfg/conn-dlsw12.tst;conn-dlsw12.tst;success;vlan tunneling with dlsw
http://sources.freertr.org/cfg/conn-dlsw13.tst;conn-dlsw13.tst;success;tunnel interface with dlsw
http://sources.freertr.org/cfg/conn-erspan01.tst;conn-erspan01.tst;success;erspan over ipv4
http://sources.freertr.org/cfg/conn-erspan02.tst;conn-erspan02.tst;success;erspan over ipv6
http://sources.freertr.org/cfg/conn-erspan03.tst;conn-erspan03.tst;success;erspan over loopback
http://sources.freertr.org/cfg/conn-erspan04.tst;conn-erspan04.tst;success;hdlc tunneling with erspan
http://sources.freertr.org/cfg/conn-erspan05.tst;conn-erspan05.tst;success;ppp tunneling with erspan
http://sources.freertr.org/cfg/conn-erspan06.tst;conn-erspan06.tst;success;lapb tunneling with erspan
http://sources.freertr.org/cfg/conn-erspan07.tst;conn-erspan07.tst;success;framerelay tunneling with erspan
http://sources.freertr.org/cfg/conn-erspan08.tst;conn-erspan08.tst;success;atmdxi tunneling with erspan
http://sources.freertr.org/cfg/conn-erspan09.tst;conn-erspan09.tst;success;isdn tunneling with erspan
http://sources.freertr.org/cfg/conn-erspan10.tst;conn-erspan10.tst;success;sep tunneling with erspan
http://sources.freertr.org/cfg/conn-erspan11.tst;conn-erspan11.tst;success;ethernet tunneling with erspan
http://sources.freertr.org/cfg/conn-erspan12.tst;conn-erspan12.tst;success;vlan tunneling with erspan
http://sources.freertr.org/cfg/conn-erspan13.tst;conn-erspan13.tst;success;tunnel interface with erspan
http://sources.freertr.org/cfg/conn-eth01.tst;conn-eth01.tst;success;ethernet encapsulation
http://sources.freertr.org/cfg/conn-eth02.tst;conn-eth02.tst;success;point2point ethernet encapsulation
http://sources.freertr.org/cfg/conn-eth03.tst;conn-eth03.tst;success;ethernet dot1q encapsulation
http://sources.freertr.org/cfg/conn-eth04.tst;conn-eth04.tst;success;ethernet qinq encapsulation
http://sources.freertr.org/cfg/conn-eth05.tst;conn-eth05.tst;success;ethernet dot1ad encapsulation
http://sources.freertr.org/cfg/conn-eth06.tst;conn-eth06.tst;success;ethernet dot1ah encapsulation
http://sources.freertr.org/cfg/conn-eth07.tst;conn-eth07.tst;success;ethernet qinq1 encapsulation
http://sources.freertr.org/cfg/conn-eth08.tst;conn-eth08.tst;success;ethernet qinq2 encapsulation
http://sources.freertr.org/cfg/conn-eth09.tst;conn-eth09.tst;success;ethernet qinq3 encapsulation
http://sources.freertr.org/cfg/conn-eth10.tst;conn-eth10.tst;success;ethernet qinqX encapsulation
http://sources.freertr.org/cfg/conn-eth11.tst;conn-eth11.tst;success;ethernet qinqX custom encapsulation
http://sources.freertr.org/cfg/conn-eth12.tst;conn-eth12.tst;success;ethernet isl encapsulation
http://sources.freertr.org/cfg/conn-eth13.tst;conn-eth13.tst;success;proxy remote arp/nd
http://sources.freertr.org/cfg/conn-eth14.tst;conn-eth14.tst;success;proxy local arp/nd
http://sources.freertr.org/cfg/conn-eth15.tst;conn-eth15.tst;success;static arp/nd entry
http://sources.freertr.org/cfg/conn-eth16.tst;conn-eth16.tst;success;loss detection
http://sources.freertr.org/cfg/conn-eth17.tst;conn-eth17.tst;success;eapol
http://sources.freertr.org/cfg/conn-eth18.tst;conn-eth18.tst;success;lacp
http://sources.freertr.org/cfg/conn-eth19.tst;conn-eth19.tst;success;monitor session rx
http://sources.freertr.org/cfg/conn-eth20.tst;conn-eth20.tst;success;monitor session tx
http://sources.freertr.org/cfg/conn-eth21.tst;conn-eth21.tst;success;monitor session sampled
http://sources.freertr.org/cfg/conn-eth22.tst;conn-eth22.tst;success;monitor session truncated
http://sources.freertr.org/cfg/conn-eth23.tst;conn-eth23.tst;success;secondary addresses over ethernet
http://sources.freertr.org/cfg/conn-eth24.tst;conn-eth24.tst;success;secondary addresses over dot1q vlan
http://sources.freertr.org/cfg/conn-eth25.tst;conn-eth25.tst;success;monitor session over tunnel
http://sources.freertr.org/cfg/conn-eth26.tst;conn-eth26.tst;success;monitor session over pwhe
